filing_id,amendment_id,line_item,employer_last_name,employer_first_name,employer_full_name,fees_amount,reimbursement_amount,advance_amount,period_total,cumulative_total,form_type,payment_tier,is_alameda
1608739,0,2,Alameda-Contra Costa Transit District,,Alameda-Contra Costa Transit District,23750.01,0.0,0.0,23750.01,47500.02,F625P2,High (10K+),True
1592080,0,2,Alameda-Contra Costa Transit District,,Alameda-Contra Costa Transit District,23750.01,0.0,0.0,23750.01,23750.01,F625P2,High (10K+),True
1573065,0,3,Alameda-Contra Costa Transit District,,Alameda-Contra Costa Transit District,23750.01,0.0,0.0,23750.01,184427.37,F625P2,High (10K+),True
1662064,0,1,Alameda-Contra Costa Transit District,,Alameda-Contra Costa Transit District,7616.67,0.0,0.0,7616.67,102616.67,F625P2,Medium (1K+),True
1636931,0,2,Alameda-Contra Costa Transit District,,Alameda-Contra Costa Transit District,39583.35,0.0,0.0,39583.35,95000.04,F625P2,High (10K+),True
746585,0,9,Alameda-Contra Costa Transportation District,,Alameda-Contra Costa Transportation District,19312.5,0.0,0.0,19312.5,19312.5,F625P2,High (10K+),True
799386,0,7,Alameda-Contra Costa Transportation District,,Alameda-Contra Costa Transportation District,12875.0,0.0,0.0,12875.0,32187.5,F625P2,High (10K+),True
799393,0,7,Alameda-Contra Costa Transportation District,,Alameda-Contra Costa Transportation District,19312.5,0.0,0.0,19312.5,51500.0,F625P2,High (10K+),True
1060035,0,3,City of Alameda,,City of Alameda,12058.75,0.0,0.0,12058.75,12058.75,F625P2,High (10K+),True
720221,0,8,Alameda County Office of Education,,Alameda County Office of Education,10000.0,0.0,0.0,10000.0,60000.0,F625P2,High (10K+),True
1217419,0,15,Alameda County Office of Education,,Alameda County Office of Education,31250.0,0.0,0.0,31250.0,43750.0,F625P2,High (10K+),True
1192632,0,11,Alameda County Office of Education,,Alameda County Office of Education,12500.0,0.0,0.0,12500.0,12500.0,F625P2,High (10K+),True
1233908,0,1,Alameda County Office of Education,,Alameda County Office of Education,18750.0,0.0,0.0,18750.0,62500.0,F625P2,High (10K+),True
1305900,0,6,Alameda County Office of Education,,Alameda County Office of Education,31250.0,90.0,0.0,31340.0,75516.0,F625P2,High (10K+),True
1258468,0,2,Alameda County Office of Education,,Alameda County Office of Education,18750.0,219.22,0.0,18969.22,18969.22,F625P2,High (10K+),True
1192632,1,11,Alameda County Office of Education,,Alameda County Office of Education,12500.0,0.0,0.0,12500.0,12500.0,F625P2,High (10K+),True
1233908,1,1,Alameda County Office of Education,,Alameda County Office of Education,18750.0,0.0,0.0,18750.0,62500.0,F625P2,High (10K+),True
1217419,1,15,Alameda County Office of Education,,Alameda County Office of Education,31250.0,0.0,0.0,31250.0,43750.0,F625P2,High (10K+),True
1295037,0,2,Alameda County Office of Education,,Alameda County Office of Education,6250.0,0.0,0.0,6250.0,44176.72,F625P2,Medium (1K+),True
1217419,2,15,Alameda County Office of Education,,Alameda County Office of Education,31250.0,0.0,0.0,31250.0,43750.0,F625P2,High (10K+),True
1233908,2,1,Alameda County Office of Education,,Alameda County Office of Education,18750.0,0.0,0.0,18750.0,62500.0,F625P2,High (10K+),True
1278024,0,2,Alameda County Office of Education,,Alameda County Office of Education,18750.0,207.5,0.0,18957.5,37926.72,F625P2,High (10K+),True
1329289,0,4,Alameda County Office of Education,,Alameda County Office of Education,18750.0,90.45,0.0,18840.45,94356.45,F625P2,High (10K+),True
1420143,0,7,Alameda County Office of Education,,Alameda County Office of Education,12500.0,45.0,0.0,12545.0,12545.0,F625P2,High (10K+),True
1436348,0,7,Alameda County Office of Education,,Alameda County Office of Education,12500.0,45.0,0.0,12545.0,12545.0,F625P2,High (10K+),True
1345293,0,29,Alameda County Office of Education,,Alameda County Office of Education,18750.0,0.0,0.0,18750.0,113106.45,F625P2,High (10K+),True
1429002,0,1,Alameda County Office of Education,,Alameda County Office of Education,0.0,0.0,0.0,0.0,0.0,F625P2,Low (<1K),True
1372592,0,29,Alameda County Office of Education,,Alameda County Office of Education,6250.0,0.0,0.0,6250.0,119356.45,F625P2,Medium (1K+),True
1394098,0,28,Alameda County Office of Education,,Alameda County Office of Education,25000.0,45.0,0.0,25045.0,144401.45,F625P2,High (10K+),True
1541312,0,1,Alameda County Office of Education,,Alameda County Office of Education,20000.0,0.0,0.0,20000.0,59333.94,F625P2,High (10K+),True
1451164,1,7,Alameda County Office of Education,,Alameda County Office of Education,0.0,0.0,0.0,0.0,18885.0,F625P2,Low (<1K),True
1451164,0,7,Alameda County Office of Education,,Alameda County Office of Education,0.0,0.0,0.0,0.0,18885.0,F625P2,Low (<1K),True
1486391,0,1,Alameda County Office of Education,,Alameda County Office of Education,18333.94,0.0,0.0,18333.94,34333.94,F625P2,High (10K+),True
1452527,0,2,Alameda County Office of Education,,Alameda County Office of Education,12000.0,0.0,0.0,12000.0,12000.0,F625P2,High (10K+),True
1506322,0,1,Alameda County Office of Education,,Alameda County Office of Education,5000.0,0.0,0.0,5000.0,39333.94,F625P2,Medium (1K+),True
1466262,0,1,Alameda County Office of Education,,Alameda County Office of Education,4000.0,0.0,0.0,4000.0,16000.0,F625P2,Medium (1K+),True
1566769,0,1,Alameda County Office of Education,,Alameda County Office of Education,25303.04,0.0,0.0,25303.04,84636.98,F625P2,High (10K+),True
1329498,1,7,ALAMEDA CORRIDER EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDER EAST CONSTRUCTION AUTHORITY,3378.0,0.0,0.0,3378.0,3378.0,F625P2,Medium (1K+),True
1344444,0,4,ALAMEDA CORRIDER EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDER EAST CONSTRUCTION AUTHORITY,7087.0,0.0,0.0,7087.0,10465.0,F625P2,Medium (1K+),True
769655,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,6912.5,122.74,0.0,7035.24,13425.87,F625P2,Medium (1K+),True
746562,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,6081.25,309.38,0.0,6390.63,6390.63,F625P2,Medium (1K+),True
790756,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,8881.25,279.59,0.0,9160.84,22586.71,F625P2,Medium (1K+),True
814729,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,5118.75,113.48,0.0,5232.23,27818.94,F625P2,Medium (1K+),True
850113,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,4156.25,45.0,0.0,4201.25,38401.09,F625P2,Medium (1K+),True
840211,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,6168.75,212.15,0.0,6380.9,34199.84,F625P2,Medium (1K+),True
884826,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,9231.25,154.12,0.0,9385.37,47786.46,F625P2,Medium (1K+),True
913188,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,5731.25,45.0,0.0,5776.25,53562.71,F625P2,Medium (1K+),True
931964,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,9012.5,123.48,0.0,9135.98,9135.98,F625P2,Medium (1K+),True
946971,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,14712.5,125.63,0.0,14838.13,23974.11,F625P2,High (10K+),True
970053,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,7393.75,103.11,0.0,7496.86,31470.97,F625P2,Medium (1K+),True
990727,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,8006.25,45.0,0.0,8051.25,39522.22,F625P2,Medium (1K+),True
1033467,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,13562.5,168.0,0.0,13730.5,57190.22,F625P2,High (10K+),True
1014594,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,3937.5,0.0,0.0,3937.5,43459.72,F625P2,Medium (1K+),True
1081901,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,525.0,0.0,0.0,525.0,66816.47,F625P2,Low (<1K),True
1059451,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,9056.25,45.0,0.0,9101.25,66291.47,F625P2,Medium (1K+),True
1608722,0,1,Alameda Coridor-East Construction Authority,,Alameda Coridor-East Construction Authority,15450.0,0.0,0.0,15450.0,26050.0,F625P2,High (10K+),True
1118526,0,2,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,13781.25,0.0,0.0,13781.25,18070.0,F625P2,High (10K+),True
1134410,0,2,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,8487.5,0.0,0.0,8487.5,26557.5,F625P2,Medium (1K+),True
1375791,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,14850.0,0.0,0.0,14850.0,118755.53,F625P2,High (10K+),True
1352171,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,14900.0,486.38,0.0,15386.38,103905.53,F625P2,High (10K+),True
1871858,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,15850.0,141.0,0.0,15991.0,73910.05,F625P2,High (10K+),True
1844145,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,10400.0,309.76,0.0,10709.76,57919.05,F625P2,High (10K+),True
1800906,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,13900.0,18.0,0.0,13918.0,36409.29,F625P2,High (10K+),True
1815844,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,10800.0,0.0,0.0,10800.0,47209.29,F625P2,High (10K+),True
1910662,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,13800.0,130.5,0.0,13930.5,87840.55,F625P2,High (10K+),True
1998368,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,14550.0,232.0,0.0,14782.0,45414.0,F625P2,High (10K+),True
2062211,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,18850.0,0.0,0.0,18850.0,90063.83,F625P2,High (10K+),True
2012415,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,11350.0,117.5,0.0,11467.5,56881.5,F625P2,High (10K+),True
2156799,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,11400.0,47.0,0.0,11447.0,11447.0,F625P2,High (10K+),True
2131017,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,10800.0,179.0,0.0,10979.0,119781.33,F625P2,High (10K+),True
2038722,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,14050.0,282.38,0.0,14332.38,71213.88,F625P2,High (10K+),True
2103061,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,18738.5,0.0,0.0,18738.5,108802.33,F625P2,High (10K+),True
2192506,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,6150.0,260.5,0.0,6410.5,28153.45,F625P2,Medium (1K+),True
2243081,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,10450.0,267.93,0.0,10717.93,47448.9,F625P2,High (10K+),True
2212247,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,8500.0,77.52,0.0,8577.52,36730.97,F625P2,Medium (1K+),True
2316208,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,17337.0,36.69,0.0,17373.69,72972.59,F625P2,High (10K+),True
2396970,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,19400.0,120.0,0.0,19520.0,32586.0,F625P2,High (10K+),True
2348417,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,7450.0,198.0,0.0,7648.0,80620.59,F625P2,Medium (1K+),True
2381997,0,1,Alameda Corridor East Construction Authority,,Alameda Corridor East Construction Authority,12900.0,166.0,0.0,13066.0,13066.0,F625P2,High (10K+),True
2173136,0,3,Alameda Corridor East Construction Authorty,,Alameda Corridor East Construction Authorty,10200.0,95.5,0.0,10295.0,21742.95,F625P2,High (10K+),True
1782921,0,1,Alameda Corridor East Contruction Authority,,Alameda Corridor East Contruction Authority,16100.0,255.79,0.0,16355.79,22491.29,F625P2,High (10K+),True
2274998,0,1,Alameda Corridor east Construction Authority,,Alameda Corridor east Construction Authority,8150.0,0.0,0.0,8150.0,55598.9,F625P2,Medium (1K+),True
1104991,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,4243.75,45.0,0.0,4288.75,4288.75,F625P2,Medium (1K+),True
1149292,0,2,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,11593.75,45.0,0.0,11638.75,38196.25,F625P2,High (10K+),True
1217330,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,11987.5,0.0,0.0,11987.5,63833.75,F625P2,High (10K+),True
1192180,0,2,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,10237.5,0.0,0.0,10237.5,51846.25,F625P2,High (10K+),True
1168161,0,2,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,3412.5,0.0,0.0,3412.5,41608.75,F625P2,Medium (1K+),True
1308122,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,31500.0,686.76,0.0,32186.76,74886.66,F625P2,High (10K+),True
1283374,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,21131.25,528.6,0.0,21659.85,25072.35,F625P2,High (10K+),True
1238438,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,2056.25,0.0,0.0,2056.25,65890.0,F625P2,Medium (1K+),True
1238438,1,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,2056.25,0.0,0.0,2056.25,65890.0,F625P2,Medium (1K+),True
1298037,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,17627.55,0.0,0.0,17627.55,42699.9,F625P2,High (10K+),True
1262616,1,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,3412.5,0.0,0.0,3412.5,3412.5,F625P2,Medium (1K+),True
1262616,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,3412.5,0.0,0.0,3412.5,3412.5,F625P2,Medium (1K+),True
1328754,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,13300.0,332.49,0.0,13632.49,88519.15,F625P2,High (10K+),True
1434362,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,14161.0,0.0,0.0,14161.0,24497.89,F625P2,High (10K+),True
1419738,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,10200.0,136.89,0.0,10336.89,10336.89,F625P2,High (10K+),True
1393343,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,10650.0,0.0,0.0,10650.0,129405.53,F625P2,High (10K+),True
1483500,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,11450.0,0.0,0.0,11450.0,54247.89,F625P2,High (10K+),True
1535583,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,9170.0,0.0,0.0,9170.0,76751.29,F625P2,Medium (1K+),True
1453261,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,13000.0,0.0,0.0,13000.0,37497.89,F625P2,High (10K+),True
1465652,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,5300.0,0.0,0.0,5300.0,42797.89,F625P2,Medium (1K+),True
1622866,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,19890.0,0.0,0.0,19890.0,45940.0,F625P2,High (10K+),True
1572352,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,8250.0,118.5,0.0,8368.5,85119.79,F625P2,Medium (1K+),True
1637322,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,11150.0,92.95,0.0,11242.95,57182.95,F625P2,High (10K+),True
1766286,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,6135.5,0.0,0.0,6135.5,6135.5,F625P2,Medium (1K+),True
1740332,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,14818.03,245.5,0.0,15063.53,110785.46,F625P2,High (10K+),True
1710071,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,17181.97,0.0,0.0,17181.97,95721.93,F625P2,High (10K+),True
1679113,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,12850.0,148.5,0.0,12998.5,78539.96,F625P2,High (10K+),True
1658413,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,8150.0,208.51,0.0,8358.51,65541.46,F625P2,Medium (1K+),True
1936674,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,7400.0,232.0,0.0,7632.0,95472.55,F625P2,Medium (1K+),True
1982659,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,21000.0,0.0,0.0,21000.0,30632.0,F625P2,High (10K+),True
1966373,0,2,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,8850.0,232.0,0.0,9082.0,9082.0,F625P2,Medium (1K+),True
1589811,0,1,Alameda Corridor-East Cosntruction Authority,,Alameda Corridor-East Cosntruction Authority,10600.0,0.0,0.0,10600.0,10600.0,F625P2,High (10K+),True
1508088,0,1,Alameda Corridor-East Construction Authority,,Alameda Corridor-East Construction Authority,12900.0,433.4,0.0,13333.4,67581.29,F625P2,High (10K+),True
1280798,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15378.0,111.77,0.0,15489.77,30869.15,F625P2,High (10K+),True
1327798,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,0.0,0.0,0.0,0.0,61664.66,F625P2,Low (<1K),True
1295878,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14452.72,37.64,0.0,14490.36,45359.51,F625P2,High (10K+),True
1305215,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16301.41,3.74,0.0,16305.15,61664.66,F625P2,High (10K+),True
1260260,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15378.0,1.38,0.0,15379.38,15379.38,F625P2,High (10K+),True
1260260,1,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15378.0,1.38,0.0,15379.38,15379.38,F625P2,High (10K+),True
1375360,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5126.0,30.12,0.0,5156.12,92491.86,F625P2,Medium (1K+),True
1432766,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,22000.0,758.22,0.0,22758.22,27884.22,F625P2,High (10K+),True
1420376,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5000.0,126.0,0.0,5126.0,5126.0,F625P2,Medium (1K+),True
1346877,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,25630.0,41.08,0.0,25671.08,87335.74,F625P2,High (10K+),True
1346877,1,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,30756.0,41.08,0.0,30797.08,92461.74,F625P2,High (10K+),True
1393204,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,25630.0,236.66,0.0,25866.66,118358.52,F625P2,High (10K+),True
1481706,0,35,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,899.25,0.0,17399.25,79568.22,F625P2,High (10K+),True
1564015,0,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,836.37,0.0,17336.37,131921.37,F625P2,High (10K+),True
1503070,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,909.75,0.0,17409.75,96977.97,F625P2,High (10K+),True
1536724,0,35,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,1107.03,0.0,17607.03,114585.0,F625P2,High (10K+),True
1450458,0,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,554.91,0.0,17054.91,44939.13,F625P2,High (10K+),True
1461038,0,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16500.0,729.84,0.0,17229.84,62168.97,F625P2,High (10K+),True
1620624,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,9340.0,515.24,0.0,9855.24,40352.33,F625P2,Medium (1K+),True
1632404,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,18680.0,1211.45,0.0,19891.45,60243.78,F625P2,High (10K+),True
1602733,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,821.07,0.0,14831.07,30497.09,F625P2,High (10K+),True
1587160,0,31,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14840.0,826.02,0.0,15666.02,15666.02,F625P2,High (10K+),True
1654419,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,22010.0,722.37,0.0,22732.37,82976.15,F625P2,High (10K+),True
1672949,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,24203.0,1384.03,0.0,25587.03,108563.18,F625P2,High (10K+),True
1761300,0,22,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,1009.81,0.0,15019.81,15019.81,F625P2,High (10K+),True
1731094,1,27,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,620.65,0.0,14630.65,138087.98,F625P2,High (10K+),True
1761300,1,22,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,1009.81,0.0,15019.81,15019.81,F625P2,High (10K+),True
1777885,0,21,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,971.63,0.0,14981.63,30001.44,F625P2,High (10K+),True
1731094,0,27,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,620.65,0.0,14630.65,138087.98,F625P2,High (10K+),True
1700097,0,29,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14010.0,884.14,0.0,14894.15,123457.33,F625P2,High (10K+),True
1794432,0,20,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,4670.0,205.0,0.0,4875.0,34876.44,F625P2,Medium (1K+),True
